"TIME","GEO","HHTYP","INDIC_IL","UNIT","Value","Flag and Footnotes"
"1997","United Kingdom","Total","Median equivalised net income","Purchasing power standard (PPS)","12,492",""
"1997","Iceland","Total","Median equivalised net income","Euro",":",""
"1997","Iceland","Total","Median equivalised net income","National currency",":",""
"1997","Iceland","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1997","Norway","Total","Median equivalised net income","Euro",":",""
"1997","Norway","Total","Median equivalised net income","National currency",":",""
"1997","Norway","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1997","Switzerland","Total","Median equivalised net income","Euro",":",""
"1997","Switzerland","Total","Median equivalised net income","National currency",":",""
"1997","Switzerland","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1997","Montenegro","Total","Median equivalised net income","Euro",":",""
"1997","Montenegro","Total","Median equivalised net income","National currency",":",""
"1997","Montenegro","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1997","North Macedonia","Total","Median equivalised net income","Euro",":",""
"1997","North Macedonia","Total","Median equivalised net income","National currency",":",""
"1997","North Macedonia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1997","Serbia","Total","Median equivalised net income","Euro",":",""
"1997","Serbia","Total","Median equivalised net income","National currency",":",""
"1997","Serbia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1997","Turkey","Total","Median equivalised net income","Euro",":",""
"1997","Turkey","Total","Median equivalised net income","National currency",":",""
"1997","Turkey","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Euro",":",""
"1998","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","National currency",":",""
"1998","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Euro",":",""
"1998","European Union - 27 countries (from 2020)","Total","Median equivalised net income","National currency",":",""
"1998","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Euro",":",""
"1998","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","National currency",":",""
"1998","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Euro",":",""
"1998","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","National currency",":",""
"1998","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","Euro","11,922","e"
"1998","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","National currency",":",""
"1998","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","Purchasing power standard (PPS)","11,809","e"
"1998","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","Euro",":",""
"1998","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","National currency",":",""
"1998","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","Euro",":",""
"1998","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","National currency",":",""
"1998","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Euro area - 18 countries (2014)","Total","Median equivalised net income","Euro",":",""
"1998","Euro area - 18 countries (2014)","Total","Median equivalised net income","National currency",":",""
"1998","Euro area - 18 countries (2014)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Belgium","Total","Median equivalised net income","Euro","14,013",""
"1998","Belgium","Total","Median equivalised net income","National currency","14,080",""
"1998","Belgium","Total","Median equivalised net income","Purchasing power standard (PPS)","14,147",""
"1998","Bulgaria","Total","Median equivalised net income","Euro",":",""
"1998","Bulgaria","Total","Median equivalised net income","National currency",":",""
"1998","Bulgaria","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Czechia","Total","Median equivalised net income","Euro",":",""
"1998","Czechia","Total","Median equivalised net income","National currency",":",""
"1998","Czechia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Denmark","Total","Median equivalised net income","Euro",":",""
"1998","Denmark","Total","Median equivalised net income","National currency",":",""
"1998","Denmark","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","Euro","14,393",""
"1998","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","National currency","14,456",""
"1998","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","Purchasing power standard (PPS)","13,515",""
"1998","Estonia","Total","Median equivalised net income","Euro",":",""
"1998","Estonia","Total","Median equivalised net income","National currency",":",""
"1998","Estonia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Ireland","Total","Median equivalised net income","Euro","10,800",""
"1998","Ireland","Total","Median equivalised net income","National currency","10,251",""
"1998","Ireland","Total","Median equivalised net income","Purchasing power standard (PPS)","11,133",""
"1998","Greece","Total","Median equivalised net income","Euro","6,412",""
"1998","Greece","Total","Median equivalised net income","National currency","5,892",""
"1998","Greece","Total","Median equivalised net income","Purchasing power standard (PPS)","7,746",""
"1998","Spain","Total","Median equivalised net income","Euro","6,794",""
"1998","Spain","Total","Median equivalised net income","National currency","6,774",""
"1998","Spain","Total","Median equivalised net income","Purchasing power standard (PPS)","8,336",""
"1998","France","Total","Median equivalised net income","Euro","13,555",""
"1998","France","Total","Median equivalised net income","National currency","13,664",""
"1998","France","Total","Median equivalised net income","Purchasing power standard (PPS)","12,847",""
"1998","Croatia","Total","Median equivalised net income","Euro",":",""
"1998","Croatia","Total","Median equivalised net income","National currency",":",""
"1998","Croatia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Italy","Total","Median equivalised net income","Euro","8,859",""
"1998","Italy","Total","Median equivalised net income","National currency","8,827",""
"1998","Italy","Total","Median equivalised net income","Purchasing power standard (PPS)","9,925",""
"1998","Cyprus","Total","Median equivalised net income","Euro",":",""
"1998","Cyprus","Total","Median equivalised net income","National currency",":",""
"1998","Cyprus","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Latvia","Total","Median equivalised net income","Euro",":",""
"1998","Latvia","Total","Median equivalised net income","National currency",":",""
"1998","Latvia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Lithuania","Total","Median equivalised net income","Euro",":",""
"1998","Lithuania","Total","Median equivalised net income","National currency",":",""
"1998","Lithuania","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"1998","Luxembourg","Total","Median equivalised net income","Euro","20,807",""
"1998","Luxembourg","Total","Median equivalised net income","National currency","20,907",""
"1998","Luxembourg","Total","Median equivalised net income","Purchasing power standard (PPS)","20,727",""
"1998","Hungary","Total","Median equivalised net income","Euro",":",""
"1998","Hungary","Total","Median equivalised net income","National currency",":",""
"1998","Hungary","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
